DATE,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2008-04-20,1.3113,1.40652,2045.0,,2160.0,2354.0,,486.0,7045.0,1318.0,500881.0
2008-04-27,1.1652,1.26861,1857.0,,1802.0,2013.0,,407.0,6079.0,1288.0,479187.0
2008-05-04,1.02035,1.07719,1572.0,,1345.0,1713.0,,323.0,4953.0,1208.0,459808.0
2008-05-11,0.877607,0.993445,1466.0,,1107.0,1416.0,,235.0,4224.0,1147.0,425187.0
2008-05-18,0.825107,0.911212,1356.0,,1066.0,1381.0,,208.0,4011.0,1098.0,440183.0
2008-05-25,0.787315,0.972109,1439.0,,980.0,1274.0,,211.0,3904.0,1074.0,401601.0
2008-06-01,0.805439,0.993258,1393.0,,926.0,1116.0,,211.0,3646.0,945.0,367075.0
2008-06-08,0.886061,1.09132,1473.0,,1004.0,1083.0,,243.0,3803.0,869.0,348477.0
2008-06-15,0.743743,0.888446,1159.0,,729.0,906.0,,139.0,2933.0,789.0,330127.0
2008-06-22,0.706842,0.887691,1113.0,,720.0,886.0,,187.0,2906.0,764.0,327366.0
2008-06-29,0.655943,0.883187,1115.0,,712.0,855.0,,160.0,2842.0,755.0,321789.0
2008-07-06,0.633492,0.826756,937.0,,654.0,810.0,,133.0,2534.0,730.0,306499.0
2008-07-13,0.571837,0.783201,913.0,,575.0,762.0,,155.0,2405.0,713.0,307073.0
2008-07-20,0.558278,0.78061,881.0,,669.0,749.0,,132.0,2431.0,710.0,311423.0
2008-07-27,0.597893,0.769073,826.0,,619.0,703.0,,171.0,2319.0,696.0,301532.0
2008-08-03,0.577222,0.721298,779.0,,552.0,704.0,,131.0,2166.0,694.0,300292.0
2008-08-10,0.596987,0.752527,788.0,,599.0,763.0,,139.0,2289.0,676.0,304175.0
2008-08-17,0.564653,0.752721,679.0,,619.0,706.0,,216.0,2220.0,668.0,294930.0
2008-08-24,0.585682,0.792766,789.0,,650.0,745.0,,184.0,2368.0,657.0,298701.0
2008-08-31,0.503985,0.743896,730.0,,619.0,754.0,,134.0,2237.0,657.0,300714.0
2008-09-07,0.468139,0.814166,794.0,,616.0,892.0,,127.0,2429.0,636.0,298342.0
2008-09-14,0.576455,0.838401,774.0,,663.0,880.0,,144.0,2461.0,666.0,293535.0
2008-09-21,0.681361,0.851124,859.0,,758.0,994.0,,177.0,2788.0,685.0,327567.0
2008-09-28,0.794764,1.10976,1062.0,,958.0,1527.0,,188.0,3735.0,679.0,336560.0
2008-10-05,0.868116,1.03114,983.0,,932.0,1306.0,,179.0,3400.0,716.0,329731.0
2008-10-12,1.06828,1.02284,1535.0,,1476.0,2352.0,,324.0,5687.0,1435.0,555999.0
2008-10-19,1.00756,1.03017,1861.0,,1485.0,2291.0,,322.0,5959.0,1500.0,578446.0
2008-10-26,0.979399,1.01245,1869.0,,1467.0,2219.0,,341.0,5896.0,1525.0,582351.0
2008-11-02,1.04943,1.08359,1976.0,,1668.0,2474.0,,367.0,6485.0,1527.0,598473.0
2008-11-09,1.13218,1.16578,2119.0,,1869.0,2547.0,,452.0,6987.0,1545.0,599343.0
2008-11-16,1.13156,1.1913,2276.0,,1981.0,2668.0,,372.0,7297.0,1555.0,612526.0
2008-11-23,1.15469,1.28075,2512.0,,1889.0,2854.0,,412.0,7667.0,1555.0,598635.0
2008-11-30,1.20448,1.27053,2600.0,,1893.0,2828.0,,412.0,7733.0,1563.0,608646.0
2008-12-07,1.36081,1.59578,3024.0,,1741.0,2412.0,,457.0,7634.0,1523.0,478386.0
2008-12-14,1.30322,1.4585,3114.0,,2212.0,2913.0,,469.0,8708.0,1551.0,597052.0
2008-12-21,1.30204,1.49921,3252.0,,1974.0,3024.0,,439.0,8689.0,1543.0,579573.0
2008-12-28,1.45109,1.62982,3137.0,,1640.0,2579.0,,456.0,7812.0,1416.0,479318.0
2009-01-04,1.79927,2.15561,3897.0,,1947.0,2367.0,,495.0,8706.0,1484.0,403876.0
2009-01-11,2.12134,2.02053,3814.0,,2163.0,2042.0,,584.0,8603.0,1490.0,425780.0
2009-01-18,1.61555,1.64224,3142.0,,2329.0,3345.0,,473.0,9289.0,1512.0,565631.0
2009-01-25,1.95333,1.96524,3602.0,,2821.0,4597.0,,436.0,11456.0,1566.0,582932.0
2009-02-01,2.42907,2.34368,4039.0,,3215.0,6602.0,,468.0,14324.0,1554.0,611176.0
2009-02-08,2.96686,2.86057,4606.0,,4240.0,8882.0,,540.0,18268.0,1580.0,638613.0
2009-02-15,3.57354,3.3421,5064.0,,4636.0,11215.0,,752.0,21667.0,1569.0,648304.0
2009-02-22,3.36653,3.20566,4848.0,,4685.0,9851.0,,638.0,20022.0,1543.0,624583.0
2009-03-01,3.2962,3.10049,4694.0,,5007.0,10092.0,,657.0,20450.0,1544.0,659573.0
2009-03-08,3.17227,2.95819,4420.0,,4272.0,9116.0,,633.0,18441.0,1534.0,623389.0
2009-03-15,2.5804,2.46381,4046.0,,3601.0,7446.0,,618.0,15711.0,1524.0,637672.0
2009-03-22,2.42922,2.19272,3657.0,,3002.0,6036.0,,582.0,13277.0,1494.0,605503.0
2009-03-29,1.99028,1.87395,3237.0,,2661.0,5052.0,,450.0,11400.0,1470.0,608342.0
2009-04-05,1.72423,1.64817,2829.0,,2158.0,4283.0,,399.0,9669.0,1440.0,586651.0
2009-04-12,1.60355,1.49878,2577.0,,2085.0,3407.0,,391.0,8460.0,1422.0,564460.0
2009-04-19,1.28418,1.29233,2371.0,,1727.0,2761.0,,363.0,7222.0,1415.0,558837.0
2009-04-26,1.2932,1.27164,2353.0,,1743.0,2855.0,,397.0,7348.0,1445.0,577836.0
2009-05-03,2.74012,2.98159,4821.0,,5093.0,8043.0,,670.0,18627.0,1405.0,624734.0
2009-05-10,2.22391,2.43702,3920.0,,3875.0,6221.0,,562.0,14578.0,1422.0,598189.0
2009-05-17,1.76657,2.2813,3236.0,,3018.0,5888.0,,412.0,12554.0,1372.0,550300.0
2009-05-24,1.92171,3.81572,4188.0,,4136.0,12026.0,,424.0,20774.0,1331.0,544432.0
2009-05-31,1.8611,4.21315,4496.0,,4950.0,12461.0,,487.0,22394.0,1314.0,531526.0
2009-06-07,1.68423,3.17832,3865.0,,4213.0,8615.0,,412.0,17105.0,1305.0,538177.0
2009-06-14,1.7393,2.50972,3072.0,,3276.0,5660.0,,384.0,12392.0,1296.0,493761.0
2009-06-21,1.83001,2.06632,2623.0,,3084.0,4740.0,,333.0,10780.0,1280.0,521701.0
2009-06-28,1.58128,1.71805,2299.0,,2476.0,3700.0,,326.0,8801.0,1279.0,512268.0
2009-07-05,1.49172,1.55965,2145.0,,2023.0,2893.0,,361.0,7422.0,1237.0,475877.0
2009-07-12,1.389,1.30856,1701.0,,1815.0,2481.0,,293.0,6290.0,1246.0,480680.0
2009-07-19,1.34702,1.18695,1581.0,,1708.0,2437.0,,238.0,5964.0,1248.0,502466.0
2009-07-26,1.16056,1.13796,1608.0,,1611.0,2285.0,,231.0,5735.0,1248.0,503971.0
2009-08-02,1.2085,1.15005,1519.0,,1575.0,2199.0,,294.0,5587.0,1254.0,485804.0
2009-08-09,1.15544,1.11262,1651.0,,1530.0,2082.0,,263.0,5526.0,1230.0,496666.0
2009-08-16,1.14518,1.16142,1645.0,,1646.0,2321.0,,265.0,5877.0,1234.0,506019.0
2009-08-23,1.4664,1.64107,2167.0,,2168.0,4210.0,,396.0,8941.0,1286.0,544827.0
2009-08-30,2.38017,2.47166,2883.0,,2977.0,8253.0,,443.0,14556.0,1320.0,588916.0
2009-09-06,3.44681,3.71969,3713.0,,3982.0,13114.0,,541.0,21350.0,1358.0,573972.0
2009-09-13,4.05315,3.94975,4087.0,,4547.0,13407.0,,520.0,22561.0,1367.0,571201.0
2009-09-20,4.26621,4.08756,4445.0,,5668.0,15326.0,,652.0,26091.0,1380.0,638302.0
2009-09-27,4.21579,4.01897,4462.0,,5252.0,14152.0,,588.0,24454.0,1313.0,608464.0
2009-10-04,4.8861,4.60362,4974.0,,6090.0,16291.0,,564.0,27919.0,1331.0,606458.0
2009-10-11,6.06923,5.66087,9302.0,8554.0,,27406.0,2255.0,903.0,48420.0,2056.0,855346.0
2009-10-18,7.09467,6.81522,11527.0,10271.0,,32585.0,2800.0,1013.0,58196.0,2134.0,853912.0
2009-10-25,7.7151,7.61889,13187.0,12399.0,,39364.0,3048.0,1070.0,69068.0,2162.0,906536.0
2009-11-01,7.55134,7.38836,13174.0,12166.0,,36860.0,3083.0,1128.0,66411.0,2167.0,898860.0
2009-11-08,6.67118,6.33927,12161.0,10250.0,,30860.0,2672.0,1074.0,57017.0,2197.0,899425.0
2009-11-15,5.20633,4.94349,10151.0,8174.0,,21112.0,2314.0,978.0,42729.0,2191.0,864348.0
2009-11-22,4.04477,3.80996,8979.0,6163.0,,14652.0,1843.0,883.0,32520.0,2157.0,853552.0
2009-11-29,3.49722,3.44106,7716.0,4378.0,,8237.0,1406.0,771.0,22508.0,2146.0,654101.0
2009-12-06,2.69023,2.66773,7195.0,4259.0,,7988.0,1470.0,818.0,21730.0,2122.0,814550.0
2009-12-13,2.47119,2.47183,6490.0,3588.0,,7218.0,1314.0,715.0,19325.0,2093.0,781811.0
2009-12-20,2.44773,2.345,6275.0,3249.0,,5785.0,1113.0,659.0,17081.0,2014.0,728401.0
2009-12-27,2.64594,2.71435,6078.0,2677.0,,4127.0,1049.0,644.0,14575.0,1934.0,536961.0
2010-01-03,2.61567,2.67667,6598.0,3202.0,,3726.0,1284.0,803.0,15613.0,1937.0,583299.0
2010-01-10,1.90712,1.98284,4998.0,3333.0,,3961.0,1244.0,763.0,14299.0,1996.0,721138.0
2010-01-17,1.86738,1.82749,4877.0,2793.0,,4614.0,1182.0,622.0,14088.0,2016.0,770895.0
2010-01-24,1.88072,1.92606,5399.0,2693.0,,5079.0,1008.0,578.0,14757.0,2053.0,766177.0
2010-01-31,1.96908,1.92495,5333.0,2560.0,,5655.0,1046.0,528.0,15122.0,2026.0,785580.0
2010-02-07,2.11387,2.08877,5816.0,2581.0,,6142.0,948.0,550.0,16037.0,1996.0,767773.0
2010-02-14,2.09695,2.03434,5496.0,2644.0,,5577.0,1006.0,658.0,15381.0,1977.0,756068.0
2010-02-21,1.90294,1.97649,5388.0,2649.0,,5536.0,994.0,498.0,15065.0,1954.0,762208.0
2010-02-28,1.96951,1.99362,5040.0,2943.0,,6207.0,1218.0,679.0,16087.0,1990.0,806925.0
2010-03-07,1.92331,1.85383,4281.0,2763.0,,5685.0,1085.0,672.0,14486.0,1953.0,781411.0
2010-03-14,1.89659,1.8673,4612.0,2660.0,,5270.0,1112.0,700.0,14354.0,1946.0,768702.0
2010-03-21,1.75181,1.69987,4063.0,2468.0,,4466.0,976.0,628.0,12601.0,1933.0,741293.0
2010-03-28,1.52632,1.49741,3625.0,2097.0,,4108.0,827.0,534.0,11191.0,1917.0,747358.0
2010-04-04,1.49572,1.45112,3408.0,1954.0,,3733.0,736.0,528.0,10359.0,1875.0,713863.0
2010-04-11,1.22313,1.20715,3090.0,1718.0,,2933.0,644.0,428.0,8813.0,1850.0,730068.0
2010-04-18,1.17754,1.17415,3117.0,1572.0,,3110.0,598.0,404.0,8801.0,1831.0,749563.0
2010-04-25,1.09112,1.16207,2921.0,1461.0,,3044.0,522.0,414.0,8362.0,1765.0,719580.0
2010-05-02,1.11958,1.17213,3081.0,1435.0,,2972.0,557.0,395.0,8440.0,1755.0,720054.0
2010-05-09,1.08169,1.12168,2781.0,1385.0,,2901.0,482.0,365.0,7914.0,1710.0,705551.0
2010-05-16,1.12497,1.14981,2851.0,1363.0,,2645.0,491.0,347.0,7697.0,1664.0,669414.0
2010-05-23,1.06197,1.13328,2816.0,1364.0,,2553.0,498.0,372.0,7603.0,1624.0,670887.0
2010-05-30,1.08909,1.08171,2636.0,1235.0,,2188.0,445.0,349.0,6853.0,1497.0,633532.0
2010-06-06,1.1776,1.19959,2413.0,1212.0,,2172.0,463.0,335.0,6595.0,1421.0,549773.0
2010-06-13,0.97493,0.952808,2147.0,1081.0,,1831.0,374.0,322.0,5755.0,1435.0,604004.0
2010-06-20,0.987132,0.916032,1975.0,978.0,,1784.0,339.0,240.0,5316.0,1405.0,580329.0
2010-06-27,0.995991,0.926582,2027.0,882.0,,1779.0,397.0,249.0,5334.0,1384.0,575664.0
2010-07-04,0.904726,0.86962,1754.0,862.0,,1541.0,323.0,238.0,4718.0,1347.0,542536.0
2010-07-11,0.941927,0.903133,1753.0,816.0,,1566.0,334.0,222.0,4691.0,1353.0,519414.0
2010-07-18,0.880415,0.773776,1458.0,819.0,,1450.0,298.0,209.0,4234.0,1284.0,547187.0
2010-07-25,0.842615,0.742774,1323.0,759.0,,1335.0,335.0,198.0,3950.0,1265.0,531790.0
2010-08-01,0.858382,0.730934,1290.0,805.0,,1279.0,302.0,174.0,3850.0,1250.0,526723.0
2010-08-08,0.83383,0.786882,1381.0,839.0,,1357.0,291.0,209.0,4077.0,1241.0,518121.0
2010-08-15,0.847437,0.763051,1378.0,809.0,,1307.0,300.0,214.0,4008.0,1212.0,525260.0
2010-08-22,0.888273,0.841043,1485.0,883.0,,1592.0,360.0,198.0,4518.0,1225.0,537190.0
2010-08-29,0.765372,0.791573,1520.0,811.0,,1592.0,295.0,202.0,4420.0,1235.0,558382.0
2010-09-05,0.91858,0.912732,1564.0,1019.0,,1866.0,354.0,204.0,5007.0,1170.0,548573.0
2010-09-12,1.01432,1.03398,1850.0,1076.0,,1959.0,374.0,234.0,5493.0,1198.0,531250.0
2010-09-19,1.01233,0.934009,1720.0,1061.0,,2118.0,358.0,253.0,5510.0,1210.0,589930.0
2010-09-26,1.11803,1.08189,2134.0,1291.0,,2510.0,480.0,326.0,6741.0,1206.0,623077.0
2010-10-03,1.11806,1.06563,1995.0,1269.0,,2383.0,446.0,294.0,6387.0,1254.0,599366.0
2010-10-10,1.10939,1.13505,2627.0,1677.0,,3142.0,627.0,400.0,8473.0,1838.0,746485.0
2010-10-17,1.24341,1.25256,2953.0,1779.0,,3522.0,649.0,444.0,9347.0,1875.0,746230.0
2010-10-24,1.25726,1.2457,3044.0,1898.0,,3641.0,690.0,411.0,9684.0,1907.0,777397.0
2010-10-31,1.25734,1.26774,3226.0,1754.0,,3822.0,682.0,420.0,9904.0,1929.0,781234.0
2010-11-07,1.43414,1.43723,3451.0,1981.0,,4397.0,736.0,455.0,11020.0,1947.0,766753.0
2010-11-14,1.51838,1.53341,3927.0,1956.0,,4679.0,734.0,511.0,11807.0,1940.0,769982.0
2010-11-21,1.61617,1.69445,4416.0,2327.0,,5322.0,774.0,497.0,13336.0,1921.0,787038.0
2010-11-28,1.84378,1.9915,4598.0,2043.0,,4145.0,743.0,550.0,12079.0,1938.0,606527.0
2010-12-05,1.72535,1.81305,5045.0,2440.0,,4978.0,915.0,619.0,13997.0,1964.0,772016.0
2010-12-12,1.87923,2.01426,5060.0,2511.0,,5867.0,893.0,627.0,14958.0,1936.0,742606.0
2010-12-19,2.3371,2.55659,6300.0,2847.0,,7194.0,1031.0,650.0,18022.0,1916.0,704923.0
2010-12-26,3.03533,3.38185,7295.0,3433.0,,7071.0,1262.0,838.0,19899.0,1840.0,588406.0
2011-01-02,3.136,3.43172,7478.0,4455.0,,5764.0,1581.0,1068.0,20346.0,1887.0,592880.0
2011-01-09,2.53336,2.69151,6584.0,4455.0,,6342.0,1586.0,1059.0,20026.0,1923.0,744043.0
2011-01-16,2.91288,2.91063,6238.0,4220.0,,7773.0,1537.0,953.0,20721.0,1921.0,711908.0
2011-01-23,3.44497,3.49232,7247.0,5095.0,,11243.0,1734.0,938.0,26257.0,1964.0,751850.0
2011-01-30,4.16185,4.0037,8007.0,5952.0,,15291.0,1794.0,931.0,31975.0,1947.0,798637.0
2011-02-06,4.55159,4.43534,8195.0,6536.0,,16366.0,1990.0,1197.0,34284.0,1970.0,772974.0
2011-02-13,4.46504,4.24215,8036.0,6812.0,,16516.0,1996.0,1096.0,34456.0,1961.0,812230.0
2011-02-20,4.55124,4.39719,8172.0,7257.0,,17493.0,2352.0,1293.0,36567.0,1910.0,831600.0
2011-02-27,4.0822,3.90256,7839.0,6425.0,,13718.0,2028.0,1267.0,31277.0,1908.0,801449.0
2011-03-06,3.38812,3.15073,6376.0,4869.0,,10496.0,1740.0,1146.0,24627.0,1860.0,781629.0
2011-03-13,2.99142,2.72422,5691.0,3939.0,,8427.0,1421.0,899.0,20377.0,1829.0,747993.0
2011-03-20,2.61542,2.33336,5363.0,3265.0,,6702.0,1175.0,804.0,17309.0,1823.0,741807.0
2011-03-27,2.09065,1.925,4400.0,2551.0,,5489.0,978.0,613.0,14031.0,1790.0,728883.0
2011-04-03,1.86146,1.75243,4189.0,2244.0,,5025.0,877.0,622.0,12957.0,1770.0,739375.0
2011-04-10,1.61377,1.57704,3701.0,1985.0,,4557.0,747.0,508.0,11498.0,1723.0,729089.0
2011-04-17,1.42199,1.35766,3164.0,1574.0,,3562.0,641.0,450.0,9391.0,1681.0,691707.0
2011-04-24,1.3382,1.31223,3139.0,1505.0,,3064.0,559.0,428.0,8695.0,1651.0,662612.0
2011-05-01,1.19995,1.14937,2895.0,1324.0,,2673.0,555.0,383.0,7830.0,1612.0,681240.0
2011-05-08,1.14889,1.11451,2532.0,1305.0,,2553.0,524.0,393.0,7307.0,1585.0,655627.0
2011-05-15,1.12194,1.10984,2551.0,1254.0,,2595.0,485.0,351.0,7236.0,1556.0,651983.0
2011-05-22,1.06712,1.0524,2353.0,1131.0,,2280.0,461.0,305.0,6530.0,1516.0,620485.0
2011-05-29,1.05058,1.03536,2213.0,1045.0,,2110.0,405.0,299.0,6072.0,1381.0,586460.0
2011-06-05,1.15203,1.11777,2249.0,1013.0,,1980.0,397.0,307.0,5946.0,1357.0,531954.0
2011-06-12,0.970975,0.982949,2040.0,1037.0,,1760.0,432.0,278.0,5547.0,1296.0,564322.0
2011-06-19,0.894683,0.925194,1812.0,911.0,,1599.0,405.0,262.0,4989.0,1279.0,539238.0
2011-06-26,0.843568,0.835531,1604.0,870.0,,1422.0,308.0,244.0,4448.0,1251.0,532356.0
2011-07-03,0.815409,0.832393,1472.0,750.0,,1462.0,324.0,210.0,4218.0,1225.0,506732.0
2011-07-10,0.823052,0.855591,1423.0,823.0,,1269.0,270.0,224.0,4009.0,1211.0,468565.0
2011-07-17,0.674635,0.706949,1255.0,756.0,,1206.0,316.0,188.0,3721.0,1220.0,526346.0
2011-07-24,0.631883,0.694387,1243.0,733.0,,1184.0,259.0,178.0,3597.0,1203.0,518011.0
2011-07-31,0.641513,0.687976,1251.0,667.0,,1188.0,263.0,169.0,3538.0,1179.0,514262.0
2011-08-07,0.529813,0.644743,1088.0,635.0,,1125.0,203.0,151.0,3202.0,1175.0,496632.0
2011-08-14,0.644089,0.67533,1207.0,704.0,,1223.0,231.0,158.0,3523.0,1175.0,521671.0
2011-08-21,0.667718,0.72823,1342.0,767.0,,1358.0,241.0,166.0,3874.0,1191.0,531975.0
2011-08-28,0.705668,0.806526,1505.0,814.0,,1600.0,305.0,220.0,4444.0,1195.0,551005.0
2011-09-04,0.804155,0.860408,1528.0,887.0,,1781.0,308.0,213.0,4717.0,1200.0,548228.0
2011-09-11,0.907804,0.936075,1622.0,904.0,,1809.0,293.0,185.0,4813.0,1184.0,514168.0
2011-09-18,1.00555,0.966683,1788.0,1022.0,,2206.0,346.0,205.0,5567.0,1196.0,575887.0
2011-09-25,1.03601,0.996007,1816.0,1126.0,,2264.0,374.0,242.0,5822.0,1201.0,584534.0
2011-10-02,1.07583,1.10846,2248.0,1253.0,,2514.0,449.0,244.0,6708.0,1213.0,605162.0
2011-10-09,1.16092,1.20345,3106.0,1765.0,,3485.0,632.0,377.0,9365.0,1850.0,778182.0
2011-10-16,1.19785,1.23777,3317.0,1777.0,,3667.0,672.0,370.0,9803.0,1883.0,791987.0
2011-10-23,1.27926,1.25259,3324.0,1763.0,,3837.0,655.0,379.0,9958.0,1905.0,794995.0
2011-10-30,1.29194,1.30546,3453.0,1773.0,,4035.0,657.0,380.0,10298.0,1900.0,788840.0
2011-11-06,1.42824,1.45295,3634.0,1957.0,,4658.0,760.0,387.0,11396.0,1925.0,784334.0
2011-11-13,1.39803,1.44089,3949.0,2072.0,,4348.0,671.0,456.0,11496.0,1946.0,797839.0
2011-11-20,1.45831,1.46221,3923.0,2166.0,,4361.0,797.0,474.0,11721.0,1900.0,801594.0
2011-11-27,1.56548,1.65573,4125.0,1803.0,,3340.0,679.0,430.0,10377.0,1918.0,626731.0
2011-12-04,1.34313,1.46606,4237.0,2059.0,,3955.0,815.0,413.0,11479.0,1904.0,782984.0
2011-12-11,1.48139,1.51811,3995.0,1938.0,,4040.0,772.0,442.0,11187.0,1898.0,736905.0
2011-12-18,1.63398,1.66429,4579.0,2077.0,,4097.0,838.0,546.0,12137.0,1872.0,729258.0
2011-12-25,1.83126,1.85274,5016.0,2068.0,,3535.0,818.0,521.0,11958.0,1851.0,645424.0
2012-01-01,2.10451,2.12413,5243.0,2315.0,,3184.0,946.0,668.0,12356.0,1821.0,581697.0
2012-01-08,1.73625,1.76709,4514.0,2342.0,,3393.0,1028.0,715.0,11992.0,1891.0,678631.0
2012-01-15,1.55066,1.5434,4059.0,2319.0,,3636.0,918.0,611.0,11543.0,1883.0,747894.0
2012-01-22,1.62891,1.64762,4364.0,2247.0,,4030.0,800.0,498.0,11939.0,1887.0,724623.0
2012-01-29,1.76038,1.6843,4766.0,2303.0,,4802.0,825.0,513.0,13209.0,1891.0,784244.0
2012-02-05,1.92728,1.86354,5218.0,2415.0,,5336.0,915.0,564.0,14448.0,1885.0,775298.0
2012-02-12,1.91994,1.86408,5028.0,2582.0,,5555.0,894.0,565.0,14624.0,1875.0,784516.0
2012-02-19,2.09951,2.01839,5277.0,2937.0,,5994.0,1054.0,667.0,15929.0,1884.0,789193.0
2012-02-26,2.23973,2.10385,5246.0,3009.0,,5990.0,1131.0,761.0,16137.0,1853.0,767022.0
2012-03-04,2.21921,2.09555,5219.0,3141.0,,6239.0,1153.0,766.0,16518.0,1826.0,788242.0
2012-03-11,2.16693,2.10398,4811.0,2832.0,,6493.0,998.0,629.0,15763.0,1816.0,749198.0
2012-03-18,2.38913,2.2941,5175.0,3321.0,,6768.0,1185.0,701.0,17150.0,1819.0,747570.0
2012-03-25,1.96466,1.92223,4422.0,2822.0,,5683.0,988.0,609.0,14524.0,1780.0,755579.0
2012-04-01,1.84229,1.74239,3807.0,2485.0,,5256.0,920.0,549.0,13017.0,1753.0,747079.0
2012-04-08,1.68674,1.67601,3582.0,2306.0,,4631.0,839.0,572.0,11930.0,1729.0,711808.0
2012-04-15,1.53136,1.49637,3253.0,2109.0,,4059.0,767.0,544.0,10732.0,1707.0,717202.0
2012-04-22,1.37912,1.38202,3001.0,1990.0,,4020.0,719.0,393.0,10123.0,1699.0,732480.0
2012-04-29,1.29515,1.28926,2638.0,1831.0,,3802.0,664.0,435.0,9370.0,1675.0,726772.0
2012-05-06,1.39521,1.35803,2509.0,1728.0,,3671.0,636.0,455.0,8999.0,1564.0,662649.0
2012-05-13,1.32522,1.30833,2524.0,1559.0,,3468.0,606.0,419.0,8576.0,1546.0,655492.0
2012-05-20,1.23059,1.26692,2465.0,1547.0,,3087.0,588.0,375.0,8062.0,1503.0,636347.0
2012-05-27,1.23028,1.27731,2545.0,1461.0,,3011.0,483.0,378.0,7878.0,1415.0,616765.0
2012-06-03,1.26877,1.2991,2480.0,1276.0,,2601.0,446.0,350.0,7153.0,1409.0,550614.0
2012-06-10,1.10782,1.16297,2336.0,1281.0,,2352.0,458.0,338.0,6765.0,1365.0,581700.0
2012-06-17,1.09559,1.08612,2231.0,1150.0,,2024.0,428.0,300.0,6133.0,1289.0,564670.0
2012-06-24,1.11031,1.0568,2259.0,1119.0,,1974.0,411.0,285.0,6048.0,1295.0,572296.0
2012-07-01,1.10616,1.07871,2168.0,1058.0,,1850.0,422.0,288.0,5786.0,1260.0,536380.0
2012-07-08,1.10816,1.04662,1911.0,1013.0,,1706.0,388.0,273.0,5291.0,1271.0,505533.0
2012-07-15,0.999444,0.928152,1913.0,964.0,,1751.0,337.0,220.0,5185.0,1240.0,558637.0
2012-07-22,0.924199,0.901936,1818.0,914.0,,1640.0,318.0,241.0,4931.0,1223.0,546713.0
2012-07-29,0.949257,0.915356,1752.0,975.0,,1721.0,372.0,283.0,5103.0,1250.0,557488.0
2012-08-05,0.978903,0.952548,1728.0,1050.0,,1706.0,408.0,267.0,5159.0,1240.0,541600.0
2012-08-12,0.925024,0.916661,1660.0,989.0,,1718.0,375.0,284.0,5026.0,1248.0,548294.0
2012-08-19,0.848456,0.901787,1721.0,986.0,,1755.0,357.0,232.0,5051.0,1238.0,560110.0
2012-08-26,1.04451,1.03315,2098.0,1194.0,,2128.0,425.0,296.0,6141.0,1238.0,594395.0
2012-09-02,1.0986,1.05238,1958.0,1305.0,,2335.0,443.0,277.0,6318.0,1238.0,600354.0
2012-09-09,1.22071,1.12713,1886.0,1317.0,,2294.0,481.0,318.0,6296.0,1242.0,558585.0
2012-09-16,1.24976,1.1866,2176.0,1408.0,,2870.0,513.0,415.0,7382.0,1252.0,622114.0
2012-09-23,1.22892,1.21415,2295.0,1530.0,,2972.0,511.0,348.0,7656.0,1268.0,630563.0
2012-09-30,1.29393,1.25198,2421.0,1546.0,,2867.0,575.0,398.0,7807.0,1248.0,623572.0
2012-10-07,1.23034,1.20559,2773.0,1814.0,,3691.0,702.0,415.0,9395.0,1932.0,779285.0
2012-10-14,1.3278,1.31929,2960.0,1957.0,,4007.0,745.0,489.0,10158.0,1940.0,769959.0
2012-10-21,1.33995,1.32737,3202.0,1902.0,,4233.0,760.0,488.0,10585.0,1968.0,797444.0
2012-10-28,1.37842,1.36688,3346.0,2012.0,,4268.0,771.0,516.0,10913.0,1958.0,798388.0
2012-11-04,1.50085,1.50535,3326.0,2032.0,,4422.0,797.0,484.0,11061.0,1929.0,734781.0
2012-11-11,1.65163,1.61273,3733.0,2330.0,,5145.0,925.0,541.0,12674.0,1974.0,785871.0
2012-11-18,1.76746,1.75208,4034.0,2569.0,,5526.0,897.0,597.0,13623.0,1966.0,777534.0
2012-11-25,2.30609,2.33365,4651.0,2824.0,,5387.0,1105.0,683.0,14650.0,1968.0,627772.0
2012-12-02,2.16324,2.2268,5102.0,3950.0,,7018.0,1498.0,953.0,18521.0,2006.0,831730.0
2012-12-09,2.83038,2.97657,6486.0,4672.0,,10857.0,1791.0,1071.0,24877.0,2006.0,835762.0
2012-12-16,3.43761,3.62552,7446.0,5692.0,,12945.0,2087.0,1262.0,29432.0,1977.0,811800.0
2012-12-23,4.30554,4.5532,8546.0,7437.0,,13971.0,2730.0,1648.0,34332.0,1908.0,754019.0
2012-12-30,6.06082,6.02598,9709.0,9295.0,,11391.0,3639.0,2554.0,36588.0,1905.0,607171.0
2013-01-06,,,,,,,,,,,
2013-01-13,4.64931,4.96368,8444.0,9679.0,,9108.0,4080.0,2792.0,34103.0,1982.0,687051.0
2013-01-20,4.32584,4.69072,8297.0,10877.0,,13424.0,4502.0,2796.0,39896.0,1995.0,850531.0
2013-01-27,4.51113,4.70473,8633.0,8977.0,,15992.0,3523.0,2316.0,39441.0,2008.0,838326.0
2013-02-03,4.2171,4.1646,7441.0,7021.0,,13439.0,2760.0,1765.0,32426.0,1978.0,778610.0
2013-02-10,3.78956,3.69533,6609.0,6421.0,,12653.0,2551.0,1574.0,29808.0,1963.0,806640.0
2013-02-17,3.29206,3.2363,5757.0,5236.0,,10816.0,1971.0,1207.0,24987.0,1931.0,772086.0
